/Vout X,/Vout YRe,/Vout YReImag
162181.0097358903,-22.45160856020084,0.3872731820883838
165958.6907437533,-22.4506211250586,0.3956272174149712
169824.3652461716,-22.44961660172533,0.4041583430593323
173780.0828749346,-22.44859503125004,0.4128707292947781
177827.9410038893,-22.44755644715463,0.4217686808068527
181970.0858609953,-22.44650087583462,0.4308566408976543
186208.7136662836,-22.44542832346015,0.44013919504989
190546.0717963215,-22.44433878605579,0.4496210752187449
194984.4599758012,-22.44323223207764,0.4593071629035454
199526.2314968846,-22.44210860352621,0.4692024927398511
204173.7944669495,-22.44096781689577,0.4793122559158641
208929.6130854004,-22.43980974527333,0.4896418025922808
213796.2089502196,-22.43863422605286,0.500196645174615
218776.1623949515,-22.43744105296512,0.5109824607264751
223872.1138568301,-22.43622996570609,0.5220050930378717
229086.7652767734,-22.4350006488784,0.5332705548894546
234422.8815319882,-22.43375273012974,0.5447850300931674
239883.2919019449,-22.43248577206284,0.5565548750469553
245470.8915684988,-22.43119926261178,0.5685866200071888
251188.6431509537,-22.42989261947732,0.5808869708855606
257039.5782768819,-22.42856517981841,0.5934628101755751
263026.7991895336,-22.4272161939068,0.6063211979218692
269153.4803926869,-22.42584482508869,0.6194693729125054
275422.8703338119,-22.4244501428195,0.6329147534209771
281838.2931264405,-22.42303111579028,0.6466649378687199
288403.1503126556,-22.42158661136513,0.6607277057944668
295120.9226666334,-22.42011539121157,0.6751110186016135
301995.1720401964,-22.41861610234279,0.6898230200250327
309029.5432513537,-22.41708727834171,0.7048720372224574
316227.7660168324,-22.41552733130851,0.7202665813591297
323593.6569296226,-22.41393455240548,0.7360153487890224
331131.1214825853,-22.41230709921307,0.752127221476073
338844.1561391967,-22.41064300252612,0.7686112687723561
346736.8504525256,-22.40894015370591,0.7854767480482268
354813.3892335693,-22.40719630365616,0.8027331062063467
363078.054770095,-22.40540906018405,0.8203899812465389
371535.229097166,-22.40357588139373,0.8384572036981702
380189.3963205545,-22.40169407130265,0.8569447983569592
389045.1449942738,-22.39976077765085,0.8758629863536574
398107.1705534903,-22.39777298489054,0.8952221870251619
407380.2778041056,-22.39572750931771,0.9150330201007142
416869.3834703281,-22.39362099631478,0.9353063082259859
426579.5188015852,-22.39144991192241,0.9560530791877181
436515.8322401583,-22.38921054189765,0.9772845689101456
446683.5921509552,-22.38689897652704,0.9990122233814294
457088.1896148669,-22.38451111836892,1.021247702696674
467735.1412871899,-22.38204266020908,1.044002882620483
478630.0923226299,-22.37948909285929,1.067289858917648
489778.8193684375,-22.37684568777891,1.091120949517561
501187.2336272634,-22.3741074901285,1.115508697677752
512861.3839913558,-22.37126931602259,1.140465875654473
524807.4602497633,-22.36832574158324,1.166005487648454
537031.7963702432,-22.36527108997182,1.192140772541869
549540.8738576148,-22.36209942487649,1.218885207301661
562341.3251903391,-22.35880454732876,1.246252510796275
575439.9373371467,-22.35537996649818,1.274256644730634
588843.6553555785,-22.35181890930046,1.302911818778469
602559.586074347,-22.34811429699307,1.332232492034627
616595.0018614712,-22.34425873121457,1.362233375347766
630957.344480182,-22.34024449018615,1.392929434776762
645654.2290346441,-22.33606350808214,1.424335892913302
660693.4480075843,-22.33170735837587,1.456468230437156
676082.9753919698,-22.32716724804364,1.489342188879884
691830.9709189242,-22.32243399413784,1.522973770919307
707945.7843841253,-22.31749800734622,1.557379241249457
724435.9600749771,-22.31234928248714,1.592575128146621
741310.2413009043,-22.30697737058681,1.628578222162374
758577.5750291703,-22.30137136554509,1.665405576436579
776247.1166286779,-22.2955198853945,1.703074505883549
794328.2347242674,-22.28941105045133,1.741602585460872
812830.5161640848,-22.28303245988279,1.781007647661143
831763.7711026561,-22.27637117278653,1.821307780153248
851138.0382023612,-22.26941368915707,1.862521322883377
870963.5899560649,-22.26214591395206,1.904666861722467
891250.9381337294,-22.25455314545951,1.947763225398328
912010.8393558932,-22.24662004215291,1.991829478110098
933254.3007969741,-22.23833060007063,2.036884913072288
954992.5860214186,-22.22966812241587,2.082949043798839
977237.2209557928,-22.22061519430412,2.130041595339033
999999.9999999817,-22.21115365049267,2.178182493169325
1023292.992280735,-22.20126454747713,2.227391851763976
1047128.54805088,-22.19092813084946,2.277689961040139
1071519.305237587,-22.18012380624467,2.32909727221853
1096478.196143165,-22.16883010104357,2.381634380371167
1122018.454301943,-22.15702463721358,2.435322007775877
1148153.621496861,-22.14468408741892,2.490180982066216
1174897.554939508,-22.13178414904149,2.546232216523815
1202264.43461739,-22.11829950004157,2.603496684505133
1230268.770812358,-22.10420376823088,2.661995394895241
1258925.411794143,-22.0894694855247,2.721749361911499
1288249.55169311,-22.07406805341351,2.782779575228472
1318256.738556382,-22.05796970619959,2.845106967232716
1348962.882591628,-22.04114345950801,2.908752373841245
1380384.264602859,-22.02355708421227,2.973736499077035
1412537.544622727,-22.00517705245125,3.040079869409715
1445439.7707459,-21.98596850474199,3.107802790495382
1479108.388168179,-21.9658952020586,3.176925296471686
1513561.248436179,-21.94491948663107,3.247467098042595
1548816.618912452,-21.9230022383412,3.319447525503104
1584893.192461083,-21.90010283494366,3.392885468843435
1621810.097358899,-21.87617910826011,3.467799312330267
1659586.907437529,-21.85118730384842,3.544206865559438
1698243.652461712,-21.82508203784151,3.622125288721917
1737800.828749342,-21.79781626773731,3.701571017439414
1778279.410038889,-21.76934123931793,3.782559674143962
1819700.858609949,-21.73960646245094,3.865105983489426
1862087.136662832,-21.70855967084557,3.949223676306258
1905460.717963211,-21.67614679334088,4.034925391267552
1949844.599758008,-21.64231192003673,4.122222567965415
1995262.314968841,-21.60699727646343,4.211125335877322
2041737.94466949,-21.57014320469172,4.301642398764873
2089296.130853999,-21.53168814277889,4.393780910778013
2137962.089502191,-21.49156860395514,4.487546344142652
2187761.62394951,-21.4497191746849,4.582942356254307
2238721.138568296,-21.40607250796167,4.679970646099836
2290867.652767729,-21.36055932498649,4.778630805053076
2344228.815319877,-21.31310842648419,4.878920162498869
2398832.919019444,-21.26364670694806,4.980833622911518
2454708.915684983,-21.21209918265178,5.084363499196336
2511886.431509531,-21.15838902154497,5.189499336348591
2570395.782768813,-21.10243759500498,5.29622773519092
2630267.99189533,-21.0441645266133,5.404532163548972
2691534.803926863,-20.98348776378745,5.514392767907439
2754228.703338112,-20.92032365362041,5.62578617581596
2818382.931264398,-20.85458703934785,5.738685297886763
2884031.503126549,-20.78619136681534,5.8530591237246
2951209.226666328,-20.71504880586217,5.968872514510265
3019951.720401957,-20.64107039547615,6.086085998079027
3090295.432513529,-20.56416619281091,6.204655554576624
3162277.660168317,-20.48424545516839,6.324532411236638
3235936.569296218,-20.40121683196319,6.445662832685071
3311311.214825845,-20.3149885791854,6.567987915316098
3388441.561391958,-20.22546879242888,6.691443384061073
3467368.504525247,-20.13256566834972,6.815959399805699
3548133.892335684,-20.03618778242067,6.941460370286665
3630780.547700941,-19.93624438515693,7.067864766863429
3715352.290971651,-19.83264573680901,7.195084964799267
3801893.963205536,-19.72530344563862,7.323027081821206
3890451.449942728,-19.61413084590536,7.451590845723941
3981071.705534893,-19.49904338837854,7.580669471817592
4073802.778041046,-19.37995906302742,7.710149569622562
4168693.83470327,-19.25679883326534,7.839911063968994
4265795.188015841,-19.12948710023684,7.969827150460761
4365158.322401572,-18.99795218463075,8.099764278263159
4466835.921509542,-18.8621268253326,8.229582163398035
4570881.896148658,-18.72194869514512,8.359133837238772
4677351.412871888,-18.57736093692476,8.488265739390441
4786300.923226287,-18.42831270330451,8.616817842356191
4897788.193684363,-18.27475971064694,8.744623824966325
5011872.336272622,-18.11666479950259,8.87151129285439
5128613.839913545,-17.95399849204309,8.997302040782388
5248074.60249762,-17.78673955658462,9.121812376620245
5370317.963702418,-17.6148755548447,9.244853483355463
5495408.738576134,-17.43840338681876,9.366231845748358
5623413.251903377,-17.25732981343677,9.48574972304344
5754399.373371452,-17.07167196236685,9.603205683121862
5888436.55355577,-16.88145780258676,9.718395185314098
6025595.860743455,-16.68672658830336,9.831111220642692
6165950.018614695,-16.48752925984262,9.941144997420375
6309573.444801803,-16.28392880470141,10.04828668578503
6456542.290346422,-16.07600056404449,10.15232620361864
6606934.480075824,-15.86383248192062,10.25305404484141
6760829.753919679,-15.64752529436257,10.35026215180946
6918309.709189222,-15.42719264787632,10.44374481614916
7079457.843841233,-15.20296114669545,10.53329961083039
7244359.600749752,-14.97497032300045,10.61872834444367
7413102.413009022,-14.74337252563306,10.69983802857232
7585775.750291681,-14.50833272502496,10.77644185208092
7762471.166286756,-14.27002823268533,10.84836015604174
7943282.34724265,-14.02864833173683,10.91542139345146
8128305.161640823,-13.78439382278759,10.97746308067416
8317637.711026536,-13.53747647897643,11.03433270756827
8511380.382023586,-13.28811841858716,11.08588862061257
8709635.899560623,-13.03655139394303,11.13200085518329
8912509.381337266,-12.78301600258563,11.17255191743368
9120108.393558905,-12.5277608235183,11.2074374950936
9332543.007969713,-12.27104148727016,11.23656710506174
9549925.860214157,-12.01311968429364,11.25986465490549
9772372.2095579,-11.75426212153969,11.27726892789583
10000000,-11.4947394340209,11.28873396996408
